AccountId,Region,VpcId,Name,CidrBlock,IsDefault,State,DhcpOptionsId,InstanceTenancy,AdditionalCidrBlocks,Tags
684837204429,us-east-1,vpc-accd47ca,Unnamed,172.31.0.0/16,True,available,dopt-54ec6733,default,[],[]
684837204429,us-west-1,vpc-54499b30,Unnamed,172.31.0.0/16,True,available,dopt-f19f7f95,default,[],[]
684837204429,ap-southeast-1,vpc-0f75b0acd9a271f99,Unnamed,10.0.0.0/16,False,available,dopt-7e974d1a,default,[],"[{'Key': 'aws:cloudformation:stack-id', 'Value': 'arn:aws:cloudformation:ap-southeast-1:684837204429:stack/amazon-ecs-cli-setup-dsmpoc/1f1c13c0-03ae-11ed-a1b4-06c0e9a78e92'}, {'Key': 'aws:cloudformation:stack-name', 'Value': 'amazon-ecs-cli-setup-dsmpoc'}, {'Key': 'aws:cloudformation:logical-id', 'Value': 'Vpc'}]"
684105869352,us-east-1,vpc-027460e4726e95c49,mi-lz-na-digital-prod-us-east-1-vpc,10.212.162.0/23,False,available,dopt-003a636760244c57d,default,[],"[{'Key': 'Name', 'Value': 'mi-lz-na-digital-prod-us-east-1-vpc'}, {'Key': 'owner', 'Value': 'S Public Cloud kdelt508'}, {'Key': 'tfe_created', 'Value': 'true'}, {'Key': 'STNOStatus-VPCPropagation', 'Value': '2022-10-11T05:37:57Z: VPC RT propagation has been enabled to the Transit Gateway Routing Table/Domain'}, {'Key': 'STNOStatus-VPCAssociation', 'Value': '2022-10-11T05:36:53Z: VPC has been associated with the Transit Gateway Routing Table/Domain'}, {'Key': 'environment', 'Value': 'prod'}, {'Key': 'location', 'Value': 'aws-us-east-1'}, {'Key': 'STNOStatus-VPCAttachment', 'Value': '2022-10-11T05:35:22Z: VPC has been attached to the Transit Gateway'}, {'Key': 'project', 'Value': 'Prod digital account for landing zone'}, {'Key': 'Associate-with', 'Value': 'tgw-prod-accounts-rt'}, {'Key': 'Propagate-to', 'Value': 'tgw-prod-accounts-rt,tgw-dx-prod-rt,tgw-shared-account-rt,tgw-virginia-oregon-peer-rt'}, {'Key': 'createdby', 'Value': 'tshet584'}, {'Key': 'dud', 'Value': '51519542158'}]"
690872919680,us-east-1,vpc-0a0309d39bc6ae198,r53-spoke-vpc,10.53.1.0/24,False,available,dopt-0f34f71bfd83d4aa4,default,[],"[{'Key': 'Name', 'Value': 'r53-spoke-vpc'}]"
690872919680,us-east-1,vpc-05b4b51cddb74d8e2,r53-onprem-vpc,10.53.2.0/24,False,available,dopt-0f34f71bfd83d4aa4,default,[],"[{'Key': 'Name', 'Value': 'r53-onprem-vpc'}]"
690872919680,us-east-1,vpc-0f1a03f26c665cbad,r53-hub-vpc,10.53.0.0/24,False,available,dopt-0f34f71bfd83d4aa4,default,[],"[{'Key': 'Name', 'Value': 'r53-hub-vpc'}]"
690872919680,us-east-1,vpc-00604963a79f71f33,cwan-test-vpc,10.215.16.0/24,False,available,dopt-0f34f71bfd83d4aa4,default,[],"[{'Key': 'Name', 'Value': 'cwan-test-vpc'}]"
690872919680,us-west-2,vpc-0429a439800bf063a,cwan-test-vpc,10.216.16.0/24,False,available,dopt-0d4744e80cbe9b599,default,[],"[{'Key': 'Name', 'Value': 'cwan-test-vpc'}]"
690872919680,us-west-2,vpc-0196d071de4ec65d8,project-vpc,10.0.0.0/16,False,available,dopt-0d4744e80cbe9b599,default,[],"[{'Key': 'Name', 'Value': 'project-vpc'}]"
696171720625,eu-west-2,vpc-0c65b12800acb4346,mi-lz-mcom-prod-eu-west-2-vpc,10.86.132.0/23,False,available,dopt-0a02617acc0fd8217,default,[],"[{'Key': 'cloudservice', 'Value': 'no_tier0_vpc'}, {'Key': 'createdby', 'Value': 'rjain362'}, {'Key': 'Associate-with', 'Value': 'tgw-pci-prod-accounts-rt'}, {'Key': 'dud', 'Value': '51519541985'}, {'Key': 'tfe_created', 'Value': 'true'}, {'Key': 'STNOStatus-VPCAssociation', 'Value': '2022-11-18T08:19:18Z: VPC has been associated with the Transit Gateway Routing Table/Domain'}, {'Key': 'environment', 'Value': 'prod'}, {'Key': 'owner', 'Value': 'F Marriott  com Tina Alexander'}, {'Key': 'STNOStatus-VPCAttachment', 'Value': '2022-11-18T08:16:39Z: VPC has been attached to the Transit Gateway'}, {'Key': 'location', 'Value': 'aws-eu-west-2'}, {'Key': 'Propagate-to', 'Value': 'tgw-pci-prod-accounts-rt,tgw-dx-prod-rt,tgw-shared-account-rt,tgw-london-virginia-peer-rt,tgw-london-oregon-peer-rt'}, {'Key': 'Name', 'Value': 'mi-lz-mcom-prod-eu-west-2-vpc'}, {'Key': 'STNOStatus-VPCPropagation', 'Value': '2022-11-18T08:19:34Z: VPC RT propagation has been enabled to the Transit Gateway Routing Table/Domain'}, {'Key': 'project', 'Value': 'mcom prod account for landing zone'}]"
705385216787,us-east-1,vpc-0bed7c30343d9d43b,mi-lz-mdp-prod-us-east-1-vpc,10.212.248.0/23,False,available,dopt-06e37b9c615114320,default,[],"[{'Key': 'Associate-with', 'Value': 'tgw-prod-accounts-rt'}, {'Key': 'Propagate-to', 'Value': 'tgw-prod-accounts-rt,tgw-dx-prod-rt,tgw-shared-account-rt,tgw-virginia-oregon-peer-rt'}, {'Key': 'dud', 'Value': '52529967346'}, {'Key': 'STNOStatus-VPCPropagation', 'Value': '2022-10-11T05:24:05Z: VPC RT propagation has been enabled to the Transit Gateway Routing Table/Domain'}, {'Key': 'createdby', 'Value': 'tshet584'}, {'Key': 'owner', 'Value': 'I DP dmacd283'}, {'Key': 'project', 'Value': 'MDP prod account for landing zone'}, {'Key': 'tfe_created', 'Value': 'true'}, {'Key': 'location', 'Value': 'aws-us-east-1'}, {'Key': 'Name', 'Value': 'mi-lz-mdp-prod-us-east-1-vpc'}, {'Key': 'STNOStatus-VPCAssociation', 'Value': '2022-10-11T05:23:23Z: VPC has been associated with the Transit Gateway Routing Table/Domain'}, {'Key': 'STNOStatus-VPCAttachment', 'Value': '2022-10-11T05:20:51Z: VPC has been attached to the Transit Gateway'}, {'Key': 'cloudservice', 'Value': 'no_tier0_vpc'}, {'Key': 'environment', 'Value': 'prod'}]"
706607083863,us-east-1,vpc-050fa9ef9eea2cb7f,mi-lz-dc-customer-test-us-east-1-vpc,10.212.81.0/24,False,available,dopt-0d3aa62df668522e2,default,[],"[{'Key': 'dud', 'Value': '52529967050'}, {'Key': 'createdby', 'Value': 'anjok224'}, {'Key': 'STNOStatus-VPCAttachment', 'Value': '2023-03-03T21:26:21Z: VPC has been attached to the Transit Gateway'}, {'Key': 'Description', 'Value': 'Test account for Customer'}, {'Key': 'STNOStatus-VPCAssociation', 'Value': '2023-03-03T21:29:11Z: VPC has been associated with the Transit Gateway Routing Table/Domain'}, {'Key': 'cloudservice', 'Value': 'no_tier0_vpc'}, {'Key': 'Name', 'Value': 'mi-lz-dc-customer-test-us-east-1-vpc'}, {'Key': 'tfe_created', 'Value': 'true'}, {'Key': 'project', 'Value': 'lz Customer test account for mgp team'}, {'Key': 'Propagate-to', 'Value': 'tgw-nonprod-accounts-rt,tgw-dx-nonprod-rt,tgw-shared-account-rt,tgw-virginia-oregon-peer-rt'}, {'Key': 'Requested_By', 'Value': 'mcass221'}, {'Key': 'location', 'Value': 'aws-us-east-1'}, {'Key': 'Associate-with', 'Value': 'tgw-nonprod-accounts-rt'}, {'Key': 'STNOStatus-VPCPropagation', 'Value': '2023-03-03T21:29:13Z: VPC RT propagation has been enabled to the Transit Gateway Routing Table/Domain'}, {'Key': 'environment', 'Value': 'test'}, {'Key': 'owner', 'Value': 'I:MGP Digital Comms Domain Svc Neena Graham'}]"
712164335367,us-east-1,vpc-01dd81392045fe676,mi-lz-na-property-dev-us-east-1-vpc,10.212.28.0/25,False,available,dopt-0b3adfac59a24229e,default,[],"[{'Key': 'Associate-with', 'Value': 'tgw-nonprod-accounts-rt'}, {'Key': 'Name', 'Value': 'mi-lz-na-property-dev-us-east-1-vpc'}, {'Key': 'STNOStatus-VPCAssociation', 'Value': '2022-09-13T10:16:22Z: VPC has been associated with the Transit Gateway Routing Table/Domain'}, {'Key': 'createdby', 'Value': 'tshet584'}, {'Key': 'location', 'Value': 'aws-us-east-1'}, {'Key': 'environment', 'Value': 'dev'}, {'Key': 'STNOStatus-VPCAttachment', 'Value': '2022-09-13T10:13:37Z: VPC has been attached to the Transit Gateway'}, {'Key': 'project', 'Value': 'property dev account for landing zone'}, {'Key': 'tfe_created', 'Value': 'true'}, {'Key': 'owner', 'Value': 'S Public Cloud kdelt508'}, {'Key': 'STNOStatus-VPCPropagation', 'Value': '2024-08-30T18:00:00Z: VPC RT propagation has been disabled from the Transit Gateway Routing Table/Domain'}, {'Key': 'dud', 'Value': '51519542158'}]"
724433859310,us-east-1,vpc-06c2c5347de95ea19,mi-lz-dc-loyalty-perf-us-east-1-vpc,10.212.108.0/23,False,available,dopt-06d6a011b904d0699,default,"['10.212.87.128/25', '10.212.121.0/25', '10.212.120.0/24']","[{'Key': 'RequestedBy', 'Value': 'kktal651'}, {'Key': 'environment', 'Value': 'nonprod'}, {'Key': 'Description', 'Value': 'MGP Loyalty'}, {'Key': 'location', 'Value': 'aws-us-east-1'}, {'Key': 'cloudservice', 'Value': 'no_tier0_vpc'}, {'Key': 'STNOStatus-VPCPropagation', 'Value': '2023-08-17T20:26:32Z: VPC RT propagation has been enabled to the Transit Gateway Routing Table/Domain'}, {'Key': 'Name', 'Value': 'mi-lz-dc-loyalty-perf-us-east-1-vpc'}, {'Key': 'tfc_created', 'Value': 'true'}, {'Key': 'owner', 'Value': 'I:MGP Loyalty Foundations Dawn Robertson'}, {'Key': 'STNOStatus-VPCAssociation', 'Value': '2023-08-17T20:25:49Z: VPC has been associated with the Transit Gateway Routing Table/Domain'}, {'Key': 'Associate-with', 'Value': 'tgw-nonprod-accounts-rt'}, {'Key': 'createdby', 'Value': 'ranel364'}, {'Key': 'Propagate-to', 'Value': 'tgw-nonprod-accounts-rt,tgw-dx-nonprod-rt,tgw-shared-account-rt,tgw-virginia-oregon-peer-rt'}, {'Key': 'STNOStatus-VPCAttachment', 'Value': '2023-08-17T20:24:30Z: VPC has been attached to the Transit Gateway'}, {'Key': 'dud', 'Value': '52529967262'}, {'Key': 'project', 'Value': 'MGP Loyalty'}]"
724433859310,us-west-2,vpc-0f9032161d20acd4c,mi-lz-dc-loyalty-perf-us-west-2-vpc,10.213.26.0/23,False,available,dopt-0670d388b02d168d2,default,"['10.213.98.128/25', '10.213.99.0/24', '10.213.102.0/25']","[{'Key': 'project', 'Value': 'MGP Loyalty'}, {'Key': 'STNOStatus-VPCAttachment', 'Value': '2023-08-17T20:47:12Z: VPC has been attached to the Transit Gateway'}, {'Key': 'Associate-with', 'Value': 'tgw-nonprod-accounts-rt'}, {'Key': 'Name', 'Value': 'mi-lz-dc-loyalty-perf-us-west-2-vpc'}, {'Key': 'STNOStatus-VPCAssociation', 'Value': '2023-08-17T20:48:24Z: VPC has been associated with the Transit Gateway Routing Table/Domain'}, {'Key': 'STNOStatus-VPCPropagation', 'Value': '2023-08-17T20:49:07Z: VPC RT propagation has been enabled to the Transit Gateway Routing Table/Domain'}, {'Key': 'tfc_created', 'Value': 'true'}, {'Key': 'environment', 'Value': 'nonprod'}, {'Key': 'owner', 'Value': 'I:MGP Loyalty Foundations Dawn Robertson'}, {'Key': 'Propagate-to', 'Value': 'tgw-nonprod-accounts-rt,tgw-dx-nonprod-rt,tgw-shared-account-rt,tgw-oregon-virginia-peer-rt'}, {'Key': 'cloudservice', 'Value': 'no_tier0_vpc'}, {'Key': 'createdby', 'Value': 'ranel364'}, {'Key': 'Description', 'Value': 'MGP Loyalty'}, {'Key': 'location', 'Value': 'aws-us-west-2'}, {'Key': 'RequestedBy', 'Value': 'kktal651'}, {'Key': 'dud', 'Value': '52529967262'}]"
730335291707,us-east-1,vpc-04b0deadb45f5e8ce,mi-lz-dc-sales-staging-us-east-1-vpc,10.215.4.0/23,False,available,dopt-00a2376af6e7baabd,default,[],"[{'Key': 'location', 'Value': 'aws-us-east-1'}, {'Key': 'createdby', 'Value': 'rjain362'}, {'Key': 'project', 'Value': 'lz Sales uat account for mgp team'}, {'Key': 'cloudservice', 'Value': 'no_tier0_vpc'}, {'Key': 'RequestedBy', 'Value': 'Sarah Adler'}, {'Key': 'dud', 'Value': '52529967196'}, {'Key': 'owner', 'Value': 'I:MGP Sales Corporate Sales Jeff Golding'}, {'Key': 'Description', 'Value': 'Sales Staging Account'}, {'Key': 'Name', 'Value': 'mi-lz-dc-sales-staging-us-east-1-vpc'}, {'Key': 'Associate-with', 'Value': 'tgw-nonprod-accounts-rt'}, {'Key': 'STNOStatus-VPCAttachment', 'Value': '2024-01-19T16:43:43Z: VPC has been attached to the Transit Gateway'}, {'Key': 'STNOStatus-VPCAssociation', 'Value': '2024-01-19T16:48:48Z: VPC has been associated with the Transit Gateway Routing Table/Domain'}, {'Key': 'STNOStatus-VPCPropagation', 'Value': '2024-01-19T16:48:50Z: VPC RT propagation has been enabled to the Transit Gateway Routing Table/Domain'}, {'Key': 'Propagate-to', 'Value': 'tgw-nonprod-accounts-rt,tgw-dx-nonprod-rt,tgw-shared-account-rt,tgw-virginia-oregon-peer-rt'}, {'Key': 'tfc_created', 'Value': 'true'}, {'Key': 'environment', 'Value': 'staging'}]"
730335291707,us-west-2,vpc-0451bc24c1e013224,mi-lz-dc-sales-staging-us-west-2-vpc,10.213.36.0/23,False,available,dopt-0cc72dd0ca8e0dca5,default,[],"[{'Key': 'RequestedBy', 'Value': 'Sarah Adler'}, {'Key': 'Associate-with', 'Value': 'tgw-nonprod-accounts-rt'}, {'Key': 'tfc_created', 'Value': 'true'}, {'Key': 'STNOStatus-VPCPropagation', 'Value': '2024-01-24T00:35:10Z: VPC RT propagation has been enabled to the Transit Gateway Routing Table/Domain'}, {'Key': 'environment', 'Value': 'staging'}, {'Key': 'project', 'Value': 'lz Sales uat account for mgp team'}, {'Key': 'location', 'Value': 'aws-us-west-2'}, {'Key': 'STNOStatus-VPCAssociation', 'Value': '2024-01-24T00:35:08Z: VPC has been associated with the Transit Gateway Routing Table/Domain'}, {'Key': 'cloudservice', 'Value': 'no_tier0_vpc'}, {'Key': 'createdby', 'Value': 'svumm773'}, {'Key': 'dud', 'Value': '52529967196'}, {'Key': 'owner', 'Value': 'I:MGP Sales Corporate Sales Jeff Golding'}, {'Key': 'Name', 'Value': 'mi-lz-dc-sales-staging-us-west-2-vpc'}, {'Key': 'STNOStatus-VPCAttachment', 'Value': '2024-01-24T00:31:31Z: VPC has been attached to the Transit Gateway'}, {'Key': 'Propagate-to', 'Value': 'tgw-nonprod-accounts-rt,tgw-dx-nonprod-rt,tgw-shared-account-rt,tgw-oregon-virginia-peer-rt'}, {'Key': 'Description', 'Value': 'Sales Staging Account'}]"
759752224209,us-east-1,vpc-0c738819753324c00,mi-lz-dr-sandbox-us-east-1-vpc,192.168.0.0/23,False,available,dopt-06707118f0466fbf8,default,[],"[{'Key': 'Name', 'Value': 'mi-lz-dr-sandbox-us-east-1-vpc'}, {'Key': 'createdby', 'Value': 'anjok224'}, {'Key': 'Requested_By', 'Value': 'sdesh659'}, {'Key': 'environment', 'Value': 'sandbox'}, {'Key': 'location', 'Value': 'aws-us-east-1'}, {'Key': 'Description', 'Value': 'Mini-Pocs For DR'}, {'Key': 'cloudservice', 'Value': 'no_tier0_vpc'}, {'Key': 'dud', 'Value': '52529967599'}, {'Key': 'project', 'Value': 'lz sandbox account for mini-pocs for DR related products'}, {'Key': 'tfe_created', 'Value': 'true'}, {'Key': 'owner', 'Value': 'Deshpande Shailesh'}]"
759752224209,us-west-2,vpc-0e29fdeff897d46c8,mi-lz-dr-sandbox-us-west-2-vpc,192.168.0.0/23,False,available,dopt-0e353bfdd55606c51,default,[],"[{'Key': 'Requested_By', 'Value': 'sdesh659'}, {'Key': 'owner', 'Value': 'Shailesh Deshpande'}, {'Key': 'createdby', 'Value': 'anjok224'}, {'Key': 'Name', 'Value': 'mi-lz-dr-sandbox-us-west-2-vpc'}, {'Key': 'tfe_created', 'Value': 'true'}, {'Key': 'project', 'Value': 'lz sandbox account for mini-pocs for DR related products'}, {'Key': 'Description', 'Value': 'Mini-Pocs For DR'}, {'Key': 'cloudservice', 'Value': 'no_tier0_vpc'}, {'Key': 'location', 'Value': 'aws-us-west-2'}, {'Key': 'environment', 'Value': 'sandbox'}, {'Key': 'dud', 'Value': '52529967599'}]"
730335501116,us-east-1,vpc-073d4f939058e603d,mi-lz-gns-partner-ingress-prod-inspection-us-east-1-vpc,10.215.255.0/25,False,available,dopt-0afb861f1522a533d,default,[],"[{'Key': 'environment', 'Value': 'prod'}, {'Key': 'owner', 'Value': 'NetDevops'}, {'Key': 'project', 'Value': 'cloud evolution'}, {'Key': 'cloudservice', 'Value': 'no_tier0_confluentcloud'}, {'Key': 'createdby', 'Value': 'otsul109'}, {'Key': 'department', 'Value': 'NetDevOps'}, {'Key': 'managedby', 'Value': 'Terraform'}, {'Key': 'dud', 'Value': '52529967360'}, {'Key': 'location', 'Value': 'aws-us-east-1'}, {'Key': 'Name', 'Value': 'mi-lz-gns-partner-ingress-prod-inspection-us-east-1-vpc'}, {'Key': 'accenture_ru', 'Value': 'n'}]"
730335501116,us-east-1,vpc-067949733382e95bf,mi-lz-gns-partner-ingress-prod-us-east-1-vpc,10.215.253.0/24,False,available,dopt-0afb861f1522a533d,default,['10.215.242.0/23'],"[{'Key': 'cloudservice', 'Value': 'no_tier0_confluentcloud'}, {'Key': 'accenture_ru', 'Value': 'n'}, {'Key': 'owner', 'Value': 'NetDevops'}, {'Key': 'dud', 'Value': '52529967360'}, {'Key': 'environment', 'Value': 'prod'}, {'Key': 'managedby', 'Value': 'Terraform'}, {'Key': 'project', 'Value': 'cloud evolution'}, {'Key': 'Name', 'Value': 'mi-lz-gns-partner-ingress-prod-us-east-1-vpc'}, {'Key': 'department', 'Value': 'NetDevOps'}, {'Key': 'location', 'Value': 'aws-us-east-1'}, {'Key': 'createdby', 'Value': 'otsul109'}]"
730335501116,us-west-2,vpc-03ddbd52faeafb601,mi-lz-gns-partner-ingress-prod-us-west-2-vpc,10.216.253.0/24,False,available,dopt-017ccaa1388dec6ff,default,['10.216.242.0/23'],"[{'Key': 'accenture_ru', 'Value': 'n'}, {'Key': 'environment', 'Value': 'prod'}, {'Key': 'Name', 'Value': 'mi-lz-gns-partner-ingress-prod-us-west-2-vpc'}, {'Key': 'owner', 'Value': 'NetDevops'}, {'Key': 'project', 'Value': 'cloud evolution'}, {'Key': 'cloudservice', 'Value': 'no_tier0_confluentcloud'}, {'Key': 'createdby', 'Value': 'otsul109'}, {'Key': 'department', 'Value': 'NetDevOps'}, {'Key': 'managedby', 'Value': 'Terraform'}, {'Key': 'dud', 'Value': '52529967360'}, {'Key': 'location', 'Value': 'aws-us-west-2'}]"
730335501116,us-west-2,vpc-0689ee5f9ba6b3819,mi-lz-gns-partner-ingress-prod-inspection-us-west-2-vpc,10.216.255.0/25,False,available,dopt-017ccaa1388dec6ff,default,[],"[{'Key': 'createdby', 'Value': 'otsul109'}, {'Key': 'managedby', 'Value': 'Terraform'}, {'Key': 'dud', 'Value': '52529967360'}, {'Key': 'Name', 'Value': 'mi-lz-gns-partner-ingress-prod-inspection-us-west-2-vpc'}, {'Key': 'environment', 'Value': 'prod'}, {'Key': 'project', 'Value': 'cloud evolution'}, {'Key': 'location', 'Value': 'aws-us-west-2'}, {'Key': 'cloudservice', 'Value': 'no_tier0_confluentcloud'}, {'Key': 'department', 'Value': 'NetDevOps'}, {'Key': 'accenture_ru', 'Value': 'n'}, {'Key': 'owner', 'Value': 'NetDevops'}]"
730335501116,eu-west-2,vpc-0f841a55678251e78,mi-lz-gns-partner-ingress-prod-inspection-eu-west-2-vpc,10.86.253.128/25,False,available,dopt-0e157e56844034b0a,default,[],"[{'Key': 'Name', 'Value': 'mi-lz-gns-partner-ingress-prod-inspection-eu-west-2-vpc'}]"
730335501116,eu-west-2,vpc-0d46ca1b74d14b96a,mi-lz-gns-partner-ingress-prod-eu-west-2-vpc,10.86.254.0/23,False,available,dopt-0e157e56844034b0a,default,[],"[{'Key': 'Name', 'Value': 'mi-lz-gns-partner-ingress-prod-eu-west-2-vpc'}]"
757803349776,us-east-1,vpc-0284556cdd938ca4a,mi-lz-icd-core-team-hold-prod-us-east-1-vpc,10.215.164.0/23,False,available,dopt-0e85428c0463c5d28,default,[],"[{'Key': 'Name', 'Value': 'mi-lz-icd-core-team-hold-prod-us-east-1-vpc'}, {'Key': 'cloudservice', 'Value': 'no_tier0_vpc'}, {'Key': 'Propagate-to', 'Value': 'tgw-prod-accounts-rt,tgw-dx-prod-rt,tgw-shared-account-rt,tgw-virginia-oregon-peer-rt'}, {'Key': 'createdby', 'Value': 'amanj426'}, {'Key': 'RequestedBy', 'Value': 'mosca176'}, {'Key': 'Description', 'Value': 'prod Backup Account creation in AWS for Cloud backup implementation'}, {'Key': 'owner', 'Value': 'S:Public Cloud Adnan Haq'}, {'Key': 'STNOStatus-VPCAssociation', 'Value': '2023-07-24T13:34:46Z: VPC has been associated with the Transit Gateway Routing Table/Domain'}, {'Key': 'tfc_created', 'Value': 'true'}, {'Key': 'STNOStatus-VPCAttachment', 'Value': '2023-07-24T13:33:48Z: VPC has been attached to the Transit Gateway'}, {'Key': 'dud', 'Value': '51519542158'}, {'Key': 'project', 'Value': 'Backup Account in AWS for Cloud backup implementation'}, {'Key': 'environment', 'Value': 'prod'}, {'Key': 'Associate-with', 'Value': 'tgw-prod-accounts-rt'}, {'Key': 'location', 'Value': 'aws-us-east-1'}, {'Key': 'STNOStatus-VPCPropagation', 'Value': '2023-07-24T13:35:28Z: VPC RT propagation has been enabled to the Transit Gateway Routing Table/Domain'}]"
757803349776,us-west-2,vpc-0ffc0e7e229f762a5,mi-lz-icd-core-team-hold-prod-us-west-2-vpc,10.216.142.0/23,False,available,dopt-09523745414c4c269,default,[],"[{'Key': 'STNOStatus-VPCAssociation', 'Value': '2023-07-24T16:50:57Z: VPC has been associated with the Transit Gateway Routing Table/Domain'}, {'Key': 'createdby', 'Value': 'amanj426'}, {'Key': 'owner', 'Value': 'S:Public Cloud Adnan Haq'}, {'Key': 'STNOStatus-VPCAttachment', 'Value': '2023-07-24T16:48:33Z: VPC has been attached to the Transit Gateway'}, {'Key': 'cloudservice', 'Value': 'no_tier0_vpc'}, {'Key': 'Description', 'Value': 'Backup Account creation in AWS for Cloud backup implementation'}, {'Key': 'STNOStatus-VPCPropagation', 'Value': '2023-07-24T16:51:00Z: VPC RT propagation has been enabled to the Transit Gateway Routing Table/Domain'}, {'Key': 'location', 'Value': 'aws-us-west-2'}, {'Key': 'Associate-with', 'Value': 'tgw-prod-accounts-rt'}, {'Key': 'environment', 'Value': 'prod'}, {'Key': 'project', 'Value': 'Backup Account creation in AWS for Cloud backup implementation'}, {'Key': 'tfc_created', 'Value': 'true'}, {'Key': 'Propagate-to', 'Value': 'tgw-prod-accounts-rt,tgw-dx-prod-rt,tgw-shared-account-rt,tgw-oregon-virginia-peer-rt'}, {'Key': 'RequestedBy', 'Value': 'mosca176'}, {'Key': 'Name', 'Value': 'mi-lz-icd-core-team-hold-prod-us-west-2-vpc'}, {'Key': 'dud', 'Value': '51519542158'}]"
752043461897,us-east-1,vpc-0702a9bcf8a99d46a,mi-na-gis-nonprod-east-vpc,172.25.226.0/24,False,available,dopt-0b069487f1525011a,default,['172.25.227.128/28'],"[{'Key': 'Name', 'Value': 'mi-na-gis-nonprod-east-vpc'}]"
752043461897,us-west-1,vpc-0bc2885ee9fe2e960,mi-na-stfpoc,172.23.194.0/23,False,available,dopt-922c26f5,default,[],"[{'Key': 'project', 'Value': 'I:Semi Trusted Framework'}, {'Key': 'Name', 'Value': 'mi-na-stfpoc'}, {'Key': 'dud', 'Value': '52529967761'}, {'Key': 'createdby', 'Value': 'skhan031'}, {'Key': 'environment', 'Value': 'non-prod'}, {'Key': 'owner', 'Value': 'jliu065'}, {'Key': 'sub_project', 'Value': 'GIS105-Semi-Trusted Framework'}, {'Key': 'location', 'Value': 'aws-us-west-1'}]"
752043461897,us-west-2,vpc-0cf43f548067cab9e,mi-na-gis-nonprod-west-vpc,172.25.100.0/24,False,available,dopt-04278a1fc2eb9c089,default,[],"[{'Key': 'Name', 'Value': 'mi-na-gis-nonprod-west-vpc'}]"
752043461897,ap-northeast-1,vpc-0e14daaabaa658dcf,mi-jp-stfpoc,172.23.198.0/23,False,available,dopt-896547ee,default,[],"[{'Key': 'dud', 'Value': '52529967761'}, {'Key': 'Name', 'Value': 'mi-jp-stfpoc'}, {'Key': 'createdby', 'Value': 'skhan031'}, {'Key': 'sub_project', 'Value': 'GIS105-Semi-Trusted Framework'}, {'Key': 'owner', 'Value': 'jliu065'}, {'Key': 'location', 'Value': 'aws-ap-northeast-1'}, {'Key': 'project', 'Value': 'I:Semi Trusted Framework'}, {'Key': 'environment', 'Value': 'non-prod'}]"
752043461897,ap-southeast-1,vpc-05028d74909269935,mi-sg-stfpoc,172.23.196.0/23,False,available,dopt-17757870,default,[],"[{'Key': 'project', 'Value': 'I:Semi Trusted Framework'}, {'Key': 'location', 'Value': 'aws-ap-southeast-1'}, {'Key': 'environment', 'Value': 'non-prod'}, {'Key': 'sub_project', 'Value': 'GIS105-Semi-Trusted Framework'}, {'Key': 'Name', 'Value': 'mi-sg-stfpoc'}, {'Key': 'dud', 'Value': '52529967761'}, {'Key': 'owner', 'Value': 'jliu065'}, {'Key': 'createdby', 'Value': 'skhan031'}]"
767398107153,us-east-1,vpc-0c285b873c05ac396,mi-lz-network-shared-prod-us-east-1-vpc,10.215.190.0/23,False,available,dopt-0d4edf11c57baffb6,default,"['10.215.128.96/27', '10.215.160.64/27', '10.215.128.0/27']","[{'Key': 'Propagate-to', 'Value': 'tgw-shared-account-rt,tgw-prod-accounts-rt,tgw-dx-prod-rt,tgw-nonprod-accounts-rt,tgw-virginia-oregon-peer-rt'}, {'Key': 'tfc_created', 'Value': 'true'}, {'Key': 'location', 'Value': 'aws-us-east-1'}, {'Key': 'STNOStatus-VPCPropagation', 'Value': '2024-04-08T15:08:36Z: VPC RT propagation has been enabled to the Transit Gateway Routing Table/Domain'}, {'Key': 'Name', 'Value': 'mi-lz-network-shared-prod-us-east-1-vpc'}, {'Key': 'STNOStatus-VPCAttachment', 'Value': '2024-04-08T15:04:24Z: VPC has been attached to the Transit Gateway'}, {'Key': 'Associate-with', 'Value': 'tgw-shared-account-rt'}, {'Key': 'environment', 'Value': 'shared-services'}, {'Key': 'dud', 'Value': '52529967360'}, {'Key': 'cloudservice', 'Value': 'no_tier0_vpc'}, {'Key': 'createdby', 'Value': 'rjain362'}, {'Key': 'STNOStatus-VPCAssociation', 'Value': '2024-04-08T15:06:30Z: VPC has been associated with the Transit Gateway Routing Table/Domain'}, {'Key': 'owner', 'Value': 'H Network Engineering Matt Barzack'}, {'Key': 'project', 'Value': 'network shared services'}]"
